id,name,Target_Disorder,Indication,Side_Effects,Substitutes,Chemical Class,Therapeutic Class,Action Class,Habit Forming
196997,quetivius 25mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 25mg Tablet, Qutiwel 25mg Tablet, Quetigress 25mg Tablet, Adequet 25 Tablet, Qusys 25mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196841,quetivius 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197242,quevo 100 tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seroquin 100 Tablet, Qutin 100mg Tablet, Socalm 100mg Tablet, Adequet 100 Tablet, Qpen 100mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196898,quevo 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196390,quezo 100mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seropin 100mg Tablet SR, Qupex SR 100 Tablet, Adequet SR 100 Tablet, Qtripil 100mg Tablet SR, Qutidep 100 SR Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196332,quezo 300mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","ES-Que 300mg Tablet SR, Qtripril 300mg Tablet SR, Seropin 300mg Tablet SR, Qupex 300mg Tablet SR, Qtripil 300mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196383,quezo 400mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qtripil 400mg Tablet SR, Qutaford 400mg Tablet SR, Qtajas 400mg Tablet SR, Quticalm 400mg Tablet SR, Qutiwel SR 400 Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196254,quezo 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196780,qufactor 100 mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seropin 100mg Tablet SR, Adequet SR 100 Tablet, Qtripil 100mg Tablet SR, Qutidep 100 SR Tablet, Qutiwel 100mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196643,qufactor 50 mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","ES-Que 50mg Tablet SR, Qutipax 50mg Tablet SR, Socalm 50mg Tablet SR, Qta 50mg Tablet SR, Quitibrus 50mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196895,quick calm 10mg/1mg tablet,Schizophrenia, Schizophrenia,"Confusion, Constipation, Dizziness, Dryness in mouth, Increased prolactin level in blood, Memory impairment, Muscle stiffness, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sedation, Tiredness, Tremors, Uncoordinated body movements, Urinary retention, Weight gain","Normozin 10mg/1mg Tablet, Zepox T 10mg/1mg Tablet, Trixia 10 mg/1 mg Tablet, Jotal 10 mg/1 mg Tablet, Tricalm 10 mg/1 mg Tablet",,NEURO CNS,,Yes
196914,quietal plus 100 mg/2 mg tablet,Schizophrenia, Schizophrenia,"Blurred vision, Constipation, Dizziness, Dryness in mouth, Increased prolactin level in blood, Nausea, Nervousness, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sedation, Urinary retention, Weight gain","Chlordyl 100 mg/2 mg Tablet, Electril Plus 100mg/2mg Tablet, Talentil T 100 mg/2 mg Tablet, Prozine Plus 100 mg/2 mg Tablet, Andep 100mg/2mg Tablet",,NEURO CNS,,No
196426,quinpride 100 tablet,Schizophrenia, Schizophrenia,"Akathisia (inability to stay still), Constipation, Decreased blood pressure, Dryness in mouth, Dystonia (involuntary muscle contractions), Increased prolactin level in blood, Nausea, Parkinsonism, Vomiting, Weight gain","Gressami 100mg Tablet, Amimind 100 Tablet, Joypride 100mg Tablet, Cizorest 100 Tablet, Amipride 100 Tablet",Denzamide Derivative,NEURO CNS,Atypical Antipsychotics,No
196325,quinpride 200mg tablet,Schizophrenia, Schizophrenia,"Akathisia (inability to stay still), Constipation, Decreased blood pressure, Dryness in mouth, Dystonia (involuntary muscle contractions), Increased prolactin level in blood, Nausea, Parkinsonism, Vomiting, Weight gain","Cgsulpride 200mg Tablet, Amisant 200 Tablet, Sulvol 200mg Tablet, Zulpride 200mg Tablet, Amicest 200mg Tablet",Denzamide Derivative,NEURO CNS,Atypical Antipsychotics,No
196195,quinpride 400 tablet,Schizophrenia, Schizophrenia,"Akathisia (inability to stay still), Constipation, Decreased blood pressure, Dryness in mouth, Dystonia (involuntary muscle contractions), Increased prolactin level in blood, Nausea, Parkinsonism, Vomiting, Weight gain","Amazeo 400mg Tablet, StayHappi Amisulpride 400mg Tablet, Zingpride 400mg Tablet, Joypride 400mg Tablet, Mosulf 400mg Tablet",Denzamide Derivative,NEURO CNS,Atypical Antipsychotics,No
196239,quinpride 50 tablet,Schizophrenia, Schizophrenia,"Akathisia (inability to stay still), Constipation, Decreased blood pressure, Dryness in mouth, Dystonia (involuntary muscle contractions), Increased prolactin level in blood, Nausea, Parkinsonism, Vomiting, Weight gain","Amisure 50mg Tablet, Gressami 50mg Tablet, Amisyt 50mg Tablet, Restpride 50 Tablet, Amipride 50 Tablet",Denzamide Derivative,NEURO CNS,Atypical Antipsychotics,No
196396,quip 300mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","ES-Que 300mg Tablet SR, Qtripril 300mg Tablet SR, Seropin 300mg Tablet SR, Qupex 300mg Tablet SR, Qutace 300mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196367,quital 100mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seroquin 100 Tablet, Qutin 100mg Tablet, Socalm 100mg Tablet, Adequet 100 Tablet, Qpen 100mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196509,quital 25 mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 25mg Tablet, Qutiwel 25mg Tablet, Quetigress 25mg Tablet, Adequet 25 Tablet, Qusys 25mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196864,quitemax 200mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qtripril 200mg Tablet, Conquet 200mg Tablet, Quticool 200mg Tablet, Qtripil 200mg Tablet, Qutace 200mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196592,quitibrus 100mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seropin 100mg Tablet SR, Adequet SR 100 Tablet, Qtripil 100mg Tablet SR, Qutidep 100 SR Tablet, Qutiwel 100mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196549,quitibrus 200mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutace 200mg Tablet SR, Qtripril 200mg Tablet SR, Qupex 200mg Tablet SR, Qtripil 200mg Tablet SR, Socalm 200mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196751,quitibrus 50mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","ES-Que 50mg Tablet SR, Qutipax 50mg Tablet SR, Socalm 50mg Tablet SR, Qta 50mg Tablet SR, Schizoquit 50mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196438,quitin 100mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seroquin 100 Tablet, Qutin 100mg Tablet, Socalm 100mg Tablet, Adequet 100 Tablet, Qpen 100mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196514,quitin 200mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qtripril 200mg Tablet, Conquet 200mg Tablet, Quticool 200mg Tablet, Qtripil 200mg Tablet, Qutace 200mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196113,quitin 25mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 25mg Tablet, Qutiwel 25mg Tablet, Quetigress 25mg Tablet, Adequet 25 Tablet, Qusys 25mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196570,quitin 300mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Quticool 300mg Tablet, Psynil 300mg Tablet, Quitsun 300mg Tablet, Quetigress 300mg Tablet, Qticare 300 SR Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196428,quitin 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196894,quitsun 200mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qtripril 200mg Tablet, Conquet 200mg Tablet, Quticool 200mg Tablet, Qtripil 200mg Tablet, Qutace 200mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197307,quitsun 25mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 25mg Tablet, Qutiwel 25mg Tablet, Quetigress 25mg Tablet, Adequet 25 Tablet, Qusys 25mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197143,quitsun 300mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Quticool 300mg Tablet, Psynil 300mg Tablet, Quetigress 300mg Tablet, Qticare 300 SR Tablet, Scool 300mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197118,quitsun 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197105,qulong 100mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seropin 100mg Tablet SR, Adequet SR 100 Tablet, Qtripil 100mg Tablet SR, Qutidep 100 SR Tablet, Qutiwel 100mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197323,qulong 200mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutace 200mg Tablet SR, Qtripril 200mg Tablet SR, Qupex 200mg Tablet SR, Qtripil 200mg Tablet SR, Socalm 200mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197016,qulong 25mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 25mg Tablet, Qutiwel 25mg Tablet, Quetigress 25mg Tablet, Adequet 25 Tablet, Qusys 25mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
197050,qulong 50mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qutin 50mg Tablet, Aquiti 50mg Tablet, Quetigress 50 Tablet, Seropax 50mg Tablet, Qusys 50mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196528,quper 1 tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Drowsiness, Headache, Insomnia (difficulty in sleeping), Parkinsonism, Sedation","Sycodone 1mg Tablet, Rion 1mg Tablet, Psydon 1mg Tablet, Zepid 1mg Tablet, Rozidal 1mg Tablet",Benzisoxazole Derivative,NEURO CNS,Atypical Antipsychotics,No
197015,quper 2 tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Drowsiness, Headache, Insomnia (difficulty in sleeping), Parkinsonism, Sedation","Sycodone 2mg Tablet, Relivon 2mg Tablet, Restonorm 2mg Tablet, Genrest 2mg Tablet, Zisdon 2mg Tablet",Benzisoxazole Derivative,NEURO CNS,Atypical Antipsychotics,No
196932,quper 3mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Drowsiness, Headache, Insomnia (difficulty in sleeping), Parkinsonism, Sedation","Rpn 3mg Tablet, Ridone 3mg Tablet, Rispee 3mg Tablet, Serdoloc 3mg Tablet, Eritric 3mg Tablet",Benzisoxazole Derivative,NEURO CNS,Atypical Antipsychotics,No
197265,quper 4mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Drowsiness, Headache, Insomnia (difficulty in sleeping), Parkinsonism, Sedation","Ristab 4mg Tablet, Rion 4mg Tablet, Rozidal 4mg Tablet, Sizomax 4mg Tablet, Respik Plus 4mg Tablet",Benzisoxazole Derivative,NEURO CNS,Atypical Antipsychotics,No
196354,qupex 100mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Seroquin 100 Tablet, Qutin 100mg Tablet, Socalm 100mg Tablet, Adequet 100 Tablet, Qpen 100mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196743,qupex 200mg tablet,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","Qtripril 200mg Tablet, Conquet 200mg Tablet, Quticool 200mg Tablet, Qtripil 200mg Tablet, Qutace 200mg Tablet",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
196478,qupex 200mg tablet sr,Schizophrenia,Treatment of Schizophrenia; Treatment of Mania,"Constipation, Dizziness, Dryness in mouth, Dyslipidemia, Fatigue, High blood pressure, Orthostatic hypotension (sudden lowering of blood pressure on standing), Sleepiness","ES-Que 200mg Tablet SR, Qutace 200mg Tablet SR, Qtripril 200mg Tablet SR, Qtripil 200mg Tablet SR, Socalm 200mg Tablet SR",Dibenzothiazepine Derivatives,NEURO CNS,Atypical Antipsychotics,No
